# source-quality-seed-v1
# generatedAt=2026-05-20T07:30:59.220Z
# sourceJson=build/debug/device-book-sources.json
# probeEvidence=build/tmp/probe-100-after-poyun-fix.tsv
# v1 stores global source baseline only. Per-book/source scores are local MMKV deltas.
# regenerate after a larger probe run and commit this file with the app.
kind	sourceUrl	sourceName	tier	bucket	score	speed	coverage	freshness	quality	stability	note
source	https://m.sfacg.com#一程	SF轻小说⑥	3	misc	5677	58	0	45	55	52	heuristic baseline
source	https://www.uaa.com#Api接口	UAA	3	misc	5677	58	0	45	55	52	heuristic baseline
source	http://www.xheiyan.info	xheiyan黑岩阅读pc	3	misc	5677	58	0	45	55	52	heuristic baseline
source	http://www.ruochu.com#yc1101	若初网rouchu	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.xsyz.cc	小说驿站	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.yetianlian.com	夜天连看	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.zmccx.com/#pb1101	+♛+天域小说网 #破冰1130	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.qiuyuwu.com	⌨-秋 语 阁	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.lingyutxt.net#响海	☘️灵域小说☘️	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.xiaoshuo520.com	☘️小说520☘️	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.yeban360.com#yc1101	♛ 夜伴书屋 #一程1101	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xuankuge.com#♤yc	♜ 玄幻阁 #一程	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xuankuge.com#yc1101	♜ 玄幻阁 #一程	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.zhongtianwen.cn#yc1101	♜ 种田小说 #一程	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xyusk.com/#pb1101	♜-4小说 #破冰1101	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xs5200.com/#♤pb	♜+全本小说5200 #破冰	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.00shu.com/#pb1101	♜00小说网① #破冰1101	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.25zw.net/#♤pb	♜25中文网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.80zw.cc/#pb1101	♜八零中文网 #破冰1101	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.klxsw.org/#pb1101	♜可乐小说② #破冰1101	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.xkushu.com/#pb1101	♜三五中文网 #破冰1101	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.xs86.net	♜小说部落	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.20xs.org/#pb1101	♞20小说 #破冰1101	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.xs177.com/#pb1101	♞小说177 #破冰1101	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.z1xs.com已整理	♠️ 章鱼小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.77dushu.com已整理	♣️ 七七读书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.xdybz.com	⚠️第一版主～	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.akzw.com	⚡爱看中文网1	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.56zw.com/#♤pb	⚡️五六中文网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.i7txt.cc	✍爱奇电子书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.ixuanquge.com	✍炫书网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.ranwen.tw#wy18-1001	✾.Ⓐ 燃文小说网③ #未月十八1001	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.biquw.com	❄️必去小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.i2book.com	⭐️爱看书吧•M	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.2kk.la	⭐️爱看小说•M	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.tianshuwx.com	⭐️广安中文🔞	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.lewenge.la	⭐️乐文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.paopaoxs.cn	⭐泡泡中文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.7kzww7.com	⭐️奇快中文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.wujixsw.org	⭐️戊戟武侠	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.ujxsw.net	🌀悠久小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.paoshuba.com/##@鱼	🌊泡书吧	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.qbxsw.com/##@鱼	🌊全本小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.tingroom.com	🌐 英语资源	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.pzshen.com	🌕胖子小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://anduril.xmkanshu.com	🌙 熊猫看书[api]	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.rdqsdy.net/##@遇知	🌠格格党🔸rdqsdy🔹♀	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.ishubao.org	🌸 爱书包	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.xs74w.com	🌸 七四小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.shenmaxiaoshuo.com	🌸 神马小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.tu93.net	🌸 兔九三网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.maxreader.net	🌸 文墨中文网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.xbiqusa.com/##@遇知	🍁 爱曲小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.heenee.com/##@遇知	🍁 全本小说🔹heenee	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.aixiaxsw.com	🍉 爱下小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://wap.95shubao.cc	🍉 九五小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.256zw.cc##旅途	🍊256中文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.cxinbz.com	🍎橘子小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.tycqzw.com	🍎天域小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xuankuks.com	🍎玄幻阁	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xuanhuange.net	🍎玄幻阁	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xuanyge.net	🍎玄幻阁	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xuanyge.com	🍎玄幻阁网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.zmccx.com	🍎臻美小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.fxshu.org/🐤	🍑 腐小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://api-new.iqingguo.com/mobile/index/index.html	🍹爱青果	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.69zww.cc	🎉 69中文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.ixpsge.com	🎉 爱读小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.242xs.biz	🎉 二四二网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.fanqianxs.com	🎉 番茄小说②	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.gashuw.com	🎉 歌书小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://jpxs123.cc	🎉 精品小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.lewenge.la	🎉 乐文阁网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.mayics.com	🎉 蚂蚁阅读·叁	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.mayitxt.com	🎉 蚂蚁阅读·肆	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.qudushu.com	🎉 去读书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.xxqb5200.net	🎉 全本小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.junjh.com	🎉 全本小说网junth	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.shenxianfaka.top	🎉 神仙书阁	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.bookxuan.com	🎉 书轩网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xuanhuange.net	🎉 玄幻阁网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.z1xs.com	🎉 章鱼小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.tvbts.net	🎉 TVB小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.175book.com	🎉175看书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.69zww.com#嘚嘚21.0201	🎉69中文网#嘚嘚21.0201	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.mayitxt.com#嘚嘚21.0201	🎉蚂蚁阅读#嘚嘚21.0201	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.xyshu8.com	🎉星月书吧①	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.ujxs.com	🎊悠久小说网②	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.huanxiangji.com	🎐幻想姬	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.hanmandq.com	🎨 韩漫大全	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.mumumh.com#♤yc	🎨 梦游漫画  #一程	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.migudm.cn已整理	🎨 咪咕动漫$	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.muamh.com	🎨 木马漫画	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.zuimh.com#yc1101	🎨 最漫画 #一程1101	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://103.231.174.252	🏖️天天看书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.muye.net	🐧木叶小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.52shuku123.org	👍 52书库	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://api.97yd.com	👍 必看阅读	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xhytd.com	👍 黄易小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.uidzhx.com#一程	👍 奇书网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.uidzhx.com	👍 奇书网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.75zwz.com	👍 起舞中文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.qb50.net	👍 全本小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.zmccx.com	👍 天域小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.tushumi.org	👍 图书迷	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://wap.bookdown.info	👍 图书下载网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.ujxsw.com	👍 悠久小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.899zw.com#未月十八edit	👍999小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.txt86w.com	👍八六小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	www.huanxiangji.com	👍幻想姬	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.tianshuwx.com	👍天书网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.zbcxw.cn	👍星星小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.rousewu.in	👔 肉色屋网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.roushuwu.com	👔 肉书屋	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.wrlwx.com	👔 四零二零	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.rouzhaiwu.info	👔 月宅屋网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.zerobook.me	💐 零度书域	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.hjgzf.com	💠 海警学院	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xuankuge.com	💦玄幻阁	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.lingyutxt.net	💯灵域小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.xiaoshuo520.com	💰小说520	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.25zw.net	📃25中文网②	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.aixiatxt.com	📃txt小说j	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.bixiange.me	📖 笔仙阁网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.dmxs.org	📖 耽美小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.shubaoju.cc	📖 第二书包🈲	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://stxt.top	📖 读书阁网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.hanhuaba.com	📖 汉化吧网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.booksky.cc	📖 快眼看书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.uidzhx.com	📖 奇书网网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xqishuta.com	📖 奇书网网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.qingdou.la	📖 青豆小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.jwdushu.com	📖 全本小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.shiliushuwu.com	📖 石榴书屋	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.yueleshow.com	📖 书农小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.silukex.com	📖 思路客网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.siluks.com	📖 无限小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.52dmshu.com	📖 吾爱耽美	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.wuxia8.com	📖 武侠小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.yuwangshe.net	📖 欲望社网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://api.sfacg.com	📖 SF轻小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.azycjd.com	📚 安之原创	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.shubl.com	📚 书耽网站	3	misc	5581	42	0	45	55	52	heuristic baseline
source	UAA·有声	📻 友声	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.20zw.com	🔖爱你中文网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.dmxs.org	🔖耽美小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.gdbzkz.com	🔖鬼吹灯①	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.3004ss.com	🔖快乐图书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.shubl.com	🔖书耽	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.sfacg.com	🔖SF轻小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.emoshuwu.com	🔞 恶魔书屋	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.lamei2.com	🔞 辣妹小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.92popo.cc	🔥 就爱POPO	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://bestgirlsexy.com	🔥BestGirlSex⚠️看注释	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.20xs.org	🔰 20小说·贰	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.3qzone.cc	🔰 3Q中文网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.iwurexs.com	🔰 4020电子书·捌	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.wrltxt.com	🔰 4020电子书·肆	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.77dushu.com	🔰 77读书网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.i7txt.cc	🔰 爱奇电子书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.dawensk.com	🔰 达文小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://lingjingxingzhe.com	🔰 灵境行者	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.bookxuan.com	🔰 书轩网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.23sk.net	🔰 天籁小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.xs7.com/#pb1101	🔰 小说旗2	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.ymxshuwu.com	🔰衍墨轩书屋	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.mumumh.com	🗒 梦游漫画	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.zuimh.com	🗒 最漫画网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.iswsk.com	🥁圣武书库	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.25zw.net/#pb1101	🥭25中文②	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.kk169.com/##@遇知	🪔️ 穿越小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.zmwlcm.com/##@遇知	🪔️ 书阁网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.dkmi.com	🛍︎多看阅读	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://api.17k.com	🛍︎圣秋珂声	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.00shu.com/#♤pb	00小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.00xs.net	00小说网③[00xs]	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.23uswx.com	23 小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.2kxs.info	2K小说②	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.iwurexs.info	4020电子书⑤	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.iwurexs.info	4020电子书⑤	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.56zw.com	56 中文网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.67shu.org	67书吧	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.77dushu.com/#♤pb	77读书网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.77dushu.com#关耳	77读书网⑤	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.800xiaoshuo.com	800小说[com]	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.txt86w.com	86小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.ibiquge.info	爱笔楼吧	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.iqiyi.com/manhua#♤Haxc	爱奇艺漫画	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://api-new.iqingguo.com	爱青果网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.aixiashu.net	爱下书小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://api-new.iqingguo.com	爱新青果	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.balingtxt.com	八零电子书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.balingtxt.com	八零电子书①	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.80zw.cc	八零中文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.babazw.com	白白中文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.ecc6.com#001	白小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.baolaishiye.com/##@遇知	宝来小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.bbida.com	宝里网络	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.bimidu.com	笔迷读	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.bimidu.com	笔迷读	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.bsxiaoshuo.com	笔尚小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.boshishuwu.com	博仕书屋	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.boshisw.com/s.php	博仕书屋	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.rulianshi.la	不知加啥	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://doupocangqiong1.com	苍穹小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.kk169.net	穿越小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.ciyuanji.com	次元姬	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://wap-test.ciweimao.com	刺猬猫	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://wap.ciweimao.com	刺猬猫	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.damotu.com	大魔兔📱	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.yunxs.info/##@遇知	导入小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.daomubiji.org	盗墓笔记	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://wechat.idejian.com	得间小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://wechat.idejian.com#魔改app.26	得间小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.xdybz.com	第一版主	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.doupocangqiong1.com	斗破苍穹小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://doupocangqiong1.com	斗破苍穹小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.dbxsc.com	独步小说c	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://stxt.top	读书阁子	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.sdhear.com	二Ｋ小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.zym888.com	番茄小说[m]	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.zym888.com	番茄小说[zym]	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://g21.manmeng168.com	番薯小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.feibzw.com	飛速中文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://wechat.idejian.com#jia	肥西小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.fxshu.org	腐文小说2	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.ggdxsw.cc	格格党	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.ggd8.cc	格格党网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.gulongbbs.com/wuxia	古龙武侠	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.tianshuwx.com	广安中文③	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.gdbzkz.com	鬼吹灯	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.cxbz958.com/#♤pb	鬼吹灯	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.cxbz958.info	鬼吹灯④[info]	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.xguolu88.com	果露小说<xguolu88>🧡	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.hanmandq.com	韩漫大全	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.hljzc.cc	华丽家族	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.huanxiangji.com	幻想姬	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.jpxs123.cc	精品小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.95shubao.info	九五书包	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.99xs.net	久久小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.99txs.com	久久小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.oldtimescc.com	旧时光吧	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.kandzww.com	看点小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.8kana.com	可能世界（优）	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.kukk.net#♤Haxc	酷看漫画②	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://m.kushuge.com	酷书阁子	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://appi.kuwo.cn/novels/api/book	酷我小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.ibotaodz.org	快眼看书[ib]	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.ibotaodz.com	快眼看书①	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.lamei2.com	辣妹小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.lrxsw.org	懒人小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.6lg.org	乐库小说[6l]	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.lewenge.la	乐文阁[gla]	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.lw77.cc	乐文小说网77(需翻墙)	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.xlwxs9.net	乐文小说网9	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.xlwxs9a.com	乐文小说网9	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://m.xlwxs9c.com	乐文小说网9	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.30xiaoshuo.com	连小说网	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://lingjingxingzhe.com	灵境行者	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.lengmen.org/search	灵梦小说❷	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.00shu.com	零零小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://69shux.com	六九书吧（繁体）	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.630xsw.com	六三零小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://android.jjwxc.net	绿江网络	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.luoqiu.cc	落秋中文	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.luoqiu.io	落秋中文①	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.imayitxt.com	蚂蚁阅读	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.xmayitxt.com	蚂蚁阅读	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.missevan.com#乃星	猫耳FM3	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.maojiuxs.com	猫九小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.maojiuxs.com#♤yc	猫九小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://www.maojiuxs.com	猫九小说	3	misc	5581	42	0	45	55	52	heuristic baseline
source	http://api.xingliangglobal.com	猫眼看书api	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.mengruan.com	梦阮读书	3	misc	5581	42	0	45	55	52	heuristic baseline
source	https://www.mengyuanshuchengcn.com	梦远书城[com]	3	misc	5581	42	0	45	55	52	heuristic baseline
